solute,solvent,Gsolv
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,ClC(Cl)Cl,626
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,ClCCl,631
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,C1CCOC1,630
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CC(C)=O,540
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,C1COCCO1,600
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CCOC(C)=O,617
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CN(C)C=O,520
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CS(C)=O,553
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CC#N,518
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CO,597
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,ClCCl,600
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,572
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CCOC(C)=O,552
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,617
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC(C)=O,575
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC#N,531
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,593
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CS(C)=O,514
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,ClCCl,595
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,622
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CCOC(C)=O,590
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,621
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC(C)=O,576
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC#N,518
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,605
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CS(C)=O,520
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,ClCCl,584
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,597
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CCOC(C)=O,580
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,618
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC(C)=O,574
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC#N,496
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,504
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CS(C)=O,517
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,ClCCl,594
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,651
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CCOC(C)=O,654
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,620
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC(C)=O,574
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC#N,554
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,605
CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CS(C)=O,627
CCN(CC)c1ccc(-c2ccc(-c3nc(N4CCOCC4)c4ccccc4n3)s2)cc1,Cc1ccccc1,476
CCN(CC)c1ccc(-c2ccc(-c3nc(N4CCOCC4)c4ccccc4n3)s2)cc1,CC#N,544
CCN(CC)c1ccc(-c2ccc(-c3nc(C#N)c4ccccc4n3)s2)cc1,Cc1ccccc1,471
CCN(CC)c1ccc(-c2ccc(-c3nc(C#N)c4ccccc4n3)s2)cc1,CC#N,539
CCN(CC)c1ccc(-c2ccc(-c3nc4ccccc4c(=O)[nH]3)s2)cc1,Cc1ccccc1,490
CCN(CC)c1ccc(-c2ccc(-c3nc4ccccc4c(=O)[nH]3)s2)cc1,CC#N,541
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CCCCCC,399
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,C1CCCCC1,400
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,C1COCCO1,405
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,C1CCOC1,406
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CCOC(C)=O,405
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,ClC(Cl)Cl,401
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,ClCCl,412
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CN(C)C=O,409
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CC(C)(C)O,410
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CS(C)=O,415
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CC#N,411
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CC(C)O,412
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CCCCO,414
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CCO,414
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,CO,416
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,OCCO,421
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,O,452
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCCC,401
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCCCC1,404
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1COCCO1,407
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCOC1,408
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCOC(C)=O,407
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,ClC(Cl)Cl,413
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,ClCCl,413
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CN(C)C=O,413
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,411
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CS(C)=O,417
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC#N,411
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)O,413
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCO,414
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCO,414
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CO,417
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,426
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,O,440
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCCC,402
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCCCC1,400
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1COCCO1,408
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCOC1,410
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCOC(C)=O,409
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,ClC(Cl)Cl,415
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,ClCCl,415
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CN(C)C=O,414
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,412
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CS(C)=O,417
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC#N,415
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)O,416
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCO,417
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCO,417
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CO,422
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,425
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,O,441
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCCC,402
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCCCC1,406
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1COCCO1,410
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCOC1,412
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCOC(C)=O,412
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,ClC(Cl)Cl,415
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,ClCCl,420
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CN(C)C=O,423
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)(C)O,414
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CS(C)=O,431
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC#N,421
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CC(C)O,418
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCO,420
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCO,422
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CO,428
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,OCCO,429
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,O,444
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CCCCCC,401
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,C1CCCCC1,398
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,C1COCCO1,424
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,C1CCOC1,426
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CCOC(C)=O,421
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,ClC(Cl)Cl,430
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,ClCCl,424
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CN(C)C=O,434
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CC(C)(C)O,431
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CS(C)=O,439
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CC#N,425
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CC(C)O,434
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CCCCO,436
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CCO,429
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CO,434
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,OCCO,438
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,O,449
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCCC,440
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCOCC,509
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CC#N,589
Cc1cc(N(C)C)cc(C)c1/C=C/C=C/c1ccc(C#N)cc1,CCCCCC,442
Cc1cc(N(C)C)cc(C)c1/C=C/C=C/c1ccc(C#N)cc1,CCOCC,527
Cc1cc(N(C)C)cc(C)c1/C=C/C=C/c1ccc(C#N)cc1,CC#N,599
Cc1cc(-c2ccccc2)cc(C)[o+]1,ClCCl,434
Cc1cc(-c2ccccc2C)cc(C)[o+]1,ClCCl,469
Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,417
CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,418
Cc1cc(-c2ccc(C(C)(C)C)cc2)cc(C)[o+]1,ClCCl,417
Cc1cc(-c2ccccc2)cc(C)[o+]1,CC#N,462
Cc1cc(-c2ccccc2C)cc(C)[o+]1,CC#N,518
Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1,CC#N,435
CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,CC#N,435
Cc1cc(-c2ccc(C(C)(C)C)cc2)cc(C)[o+]1,CC#N,430
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,c1ccccc1,421
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,c1ccccc1,549
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,ClC(Cl)Cl,435
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,ClC(Cl)Cl,550
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CCOC(C)=O,421
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,CCOC(C)=O,558
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CCO,434
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,CCO,580
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,CC#N,426
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,CC#N,570
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(C#N)c1C#N,C1COCCO1,414
CCOC(=O)c1sc2nc(-c3ccccc3)c(C)c(C#N)c2c1N,C1COCCO1,554
CCOC(=O)CSc1nc(C)c(C)c(C#N)c1C#N,c1ccccc1,407
CCOC(=O)c1sc2nc(C)c(C)c(C#N)c2c1N,c1ccccc1,535
CCOC(=O)CSc1nc(C)c(CC)c(C#N)c1C#N,c1ccccc1,407
CCOC(=O)c1sc2nc(C)c(CC)c(C#N)c2c1N,c1ccccc1,541
CCOC(=O)CSc1nc2c(c(C#N)c1C#N)CCCC2,c1ccccc1,407
CCOC(=O)c1sc2nc3c(c(C#N)c2c1N)CCCC3,c1ccccc1,545
CCOC(=O)CSc1nc2c(c(C#N)c1C#N)CCCCCC2,c1ccccc1,408
CCOC(=O)c1sc2nc3c(c(C#N)c2c1N)CCCCCC3,c1ccccc1,537
CCOC(=O)CSc1nc(-c2ccc(OC)cc2)c(C)c(C#N)c1C#N,c1ccccc1,432
CCOC(=O)c1sc2nc(-c3ccc(OC)cc3)c(C)c(C#N)c2c1N,c1ccccc1,545
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,O,588.3
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CO,563.8
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CCO,564
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,CC(C)O,562
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCC,431
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,Cc1ccccc1,464
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCCC,433
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CS(C)=O,453
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CN(C)C=O,456
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,C1COCCO1,476
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,C1CCOC1,484
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCOC(C)=O,490
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CC#N,427
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,ClC(Cl)Cl,481
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCCO,495
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCCO,502
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCCO,505
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CCO,509
Cc1ccccc1/C(C#N)=C/c1ccc(N(C)C)cc1,CO,450
CC(=O)Nc1ccc(O)cc1,C1CCOC1,324
CC(=O)Nc1ccc(O)cc1,CC#N,322
CC(=O)Nc1ccc(O)cc1,CS(C)=O,329
CC(=O)Nc1ccc(O)cc1,CO,322
CC(=O)Nc1ccc(O)cc1,CCCCO,320
FC(F)(F)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c54)cc1,ClCCl,491
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c54)cc1,ClCCl,627
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,608
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(C(F)(F)F)cc5)c5ccc2c3c45)cc1,ClCCl,605
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(C(F)(F)F)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,576
CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,ClCCl,562
Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCC,406
Cc1ccc(C)n1-c1ccc(C#N)cc1,CCOCC,479
Cc1ccc(C)n1-c1ccc(C#N)cc1,CCCCCl,480
Cc1ccc(C)n1-c1ccc(C#N)cc1,C1CCOC1,501
Cc1ccc(C)n1-c1ccc(C#N)cc1,ClCCl,517
Cc1ccc(C)n1-c1cccc(C#N)c1,CCCCCC,403
Cc1ccc(C)n1-c1cccc(C#N)c1,CCOCC,444
Cc1ccc(C)n1-c1cccc(C#N)c1,CCCCCl,477
Cc1ccc(C)n1-c1cccc(C#N)c1,C1CCOC1,481
Cc1ccc(C)n1-c1cccc(C#N)c1,ClCCl,504
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,633
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,632
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCC(=O)O,CS(C)=O,644
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCCCC(=O)O,CS(C)=O,639
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,CS(C)=O,649
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,CS(C)=O,649
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCC(=O)O,CS(C)=O,650
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCCCC(=O)O,CS(C)=O,651
O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)c1,CS(C)=O,738
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)c1,CS(C)=O,740
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCC(=O)O,CS(C)=O,738
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCCCC(=O)O,CS(C)=O,738
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCCC,415
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,453
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCOCC,475
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,C1CCOC1,499
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,522
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCO,524
CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CC#N,530
CN(C)c1ccc(/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,579
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCCC,467
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCCOCCCC,541
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCOCC,567
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,C1CCOC1,609
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCCC#N,640
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CCO,637
CN(C)c1ccc(C=C/C=C/C=C/c2ccc(C#N)cc2)cc1,CC#N,658
COc1cc(OC)cc(-c2ccc(C3=CC(c4ccccc4)=C(c4ccccc4)C3)cc2)c1,ClCCl,455
COc1cc(OC)cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c1,ClCCl,449
COc1cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)cc(OC)c1OC,ClCCl,469
COc1ccc2ccccc2c1C1=CC(c2ccccc2)=C(c2ccccc2)C1,ClCCl,471
COc1ccc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c2ccccc12,ClCCl,479
COc1cc(OC)cc(-c2ccc(C3=CC(c4ccccc4)=C(c4ccccc4)C3)cc2)c1,COc1cc(OC)cc(-c2ccc(C3=CC(c4ccccc4)=C(c4ccccc4)C3)cc2)c1,468
