solute,solvent,Gsolv
N#N,CCCCCCCC,0.97
N#N,CCCCCCCCCC,1.09
O,CCCCCC,-0.67
O,CCCCCCC,-0.72
O,CCCCCCCC,-0.73
O,CCCCCCCCCC,-0.48
O=O,CCCCCC,0.59
O=O,CCCCCCC,0.64
O=O,CCCCCCCC,0.7
O=O,CCCCCCCCCC,0.77
C[N+](=O)[O-],O1CCOCC1,-5.08
C=C,O1CCOCC1,-0.58
C1=CC=CC=C1,O1CCOCC1,-4.53
C1CCCCC1,O1CCCC1,-4.23
C1CCCCC1,O1CCOCC1,-3.66
CC(C)(C)C1=CC=CC=C1,O1CCCC1,-6.93
CC(C)C(C)C(C)C,O1CCCC1,-4.92
CC(C)C(C)C(C)C,O1CCOCC1,-4.17
CC(C)C1=CC=CC=C1,O1CCCC1,-6.5
CC(C)CC(C)C,O1CCCC1,-4.15
CC(C)CC(C)C,O1CCOCC1,-3.39
CC(C)CCC(C)C,O1CCCC1,-4.85
CC(C)CCC(C)C,O1CCOCC1,-4.04
CC(C)O,O1CCCC1,-4.75
CC#N,O1CCOCC1,-4.45
CC1=CC=CC=C1,O1CCOCC1,-5.15
CCC(=O)C,O1CCOCC1,-4.45
CCC1=CC=CC=C1,O1CCCC1,-6.03
CCC1CCCCC1,O1CCCC1,-5.38
CCC1CCCCC1,O1CCOCC1,-4.67
CCCC(C)C,O1CCCC1,-3.7
CCCC(C)C,O1CCOCC1,-3.03
CCCC1=CC=CC=C1,O1CCCC1,-6.63
CCCCC,O1CCCC1,-3.22
CCCCC,O1CCOCC1,-2.6
CCCCCC,O1CCCC1,-3.9
CCCCCC,O1CCOCC1,-3.22
CCCCCCC,O1CCCC1,-4.58
CCCCCCC,O1CCOCC1,-3.86
CCCCCCCC,O1CCOCC1,-4.49
CCCCCCCCC,O1CCCC1,-5.94
CCCCCCCCC,O1CCOCC1,-5.1
CCCCCCl,O1CCCC1,-5.67
CCCCCCl,O1CCOCC1,-4.94
CCCCN,O1CCOCC1,-4.48
CCCO,O1CCCC1,-5.22
CCN(CC)CC,O1CCCC1,-4.59
CCN(CC)CC,O1CCOCC1,-4.06
CCO,O1CCOCC1,-4.36
CO,O1CCCC1,-3.88
FS(F)(F)(F)(F)F,O1CCOCC1,0.52
O,O1CCOCC1,-4.37
O=S=O,O1CCCC1,-3.93
C[N+](=O)[O-],ClCCCl,-4.9
C1=CC=CC=C1,ClCCCl,-4.59
C1CCCCC1,ClCCCl,-3.93
CC(C)(C)Cl,ClCCCl,-3.69
CC(C)C(C)C(C)C,ClCCCl,-4.4
CC(C)CC(C)C,ClCCCl,-3.63
CC(C)CCC(C)C,ClCCCl,-4.29
CC1=CC=CC=C1,ClCCCl,-5.3
CCC(=O)C,ClCCCl,-4.97
CCC1CCCCC1,ClCCCl,-4.91
CCCC(C)C,ClCCCl,-3.24
CCCCC,ClCCCl,-2.77
CCCCCC,ClCCCl,-3.45
CCCCCCC,ClCCCl,-4.09
CCCCCCCC,ClCCCl,-4.71
CCCCCCCCC,ClCCCl,-5.32
CCI,ClCCCl,-4.2
CCN(CC)CC,ClCCCl,-4.38
COC(=O)OC,ClCCCl,-5.04
O=S=O,ClCCCl,-2.55
C(CCl)CCl,O,-1.89
C1=CC=CC=C1,C1CCCCC1=O,-4.55
C1C=CCC=C1,O,-0.67
C1CCCCC1,C1CCCCC1=O,-3.85
CC(=C)C=C,C1CCCCC1=O,-3.22
CC(C)C(C)C(C)C,C1CCCCC1=O,-4.32
CC(C)CC(C)C,C1CCCCC1=O,-3.56
CC(C)CCC(C)C,C1CCCCC1=O,-4.2
CC=C(C)C,C1CCCCC1=O,-3.09
CCC(C)C,C1CCCCC1=O,-2.58
CCC1CCCCC1,C1CCCCC1=O,-4.85
CCCC(C)C,C1CCCCC1=O,-3.16
CCCCC,C1CCCCC1=O,-2.73
CCCCCC,C1CCCCC1=O,-3.37
CCCCCCC,C1CCCCC1=O,-4.0
CCCCCCCCC,C1CCCCC1=O,-5.24
C1=CC=C(C(=C1)N)[N+](=O)[O-],O,-7.43
C1=CC=CC=C1,c1ccccc1Cl,-4.44
C1CCCCC1,c1ccccc1Cl,-4.22
CC(C)C(C)C(C)C,c1ccccc1Cl,-4.84
CC(C)CC(C)C,c1ccccc1Cl,-4.04
CC(C)CCC(C)C,c1ccccc1Cl,-4.75
CCC1CCCCC1,c1ccccc1Cl,-5.37
CCCC(C)C,c1ccccc1Cl,-3.62
CCCCC,c1ccccc1Cl,-3.14
CCCCCC,c1ccccc1Cl,-3.85
CCCCCCC,c1ccccc1Cl,-4.56
CCCCCCCCC,c1ccccc1Cl,-5.97
CCI,c1ccccc1Cl,-4.22
CCI,c1ccccc1Br,-4.23
CCI,c1ccccc1I,-4.29
CCN(CC)CC,c1ccccc1Cl,-4.56
CCN(CC)CC,c1ccccc1Br,-4.47
CCN(CC)CC,c1ccccc1I,-4.33
[N]=O,ClC(Cl)(Cl)Cl,0.62
C(=S)=S,ClC(Cl)(Cl)Cl,-3.62
C(Cl)(Cl)(Cl)Cl,ClC(Cl)Cl,-4.43
C(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,-4.0
C(Cl)Br,ClC(Cl)(Cl)Cl,-3.93
C(Cl)Cl,ClC(Cl)Cl,-3.62
C=C,ClC(Cl)(Cl)Cl,-0.78
C1CCCCC1,ClC(Cl)(Cl)Cl,-4.44
C1CCCCC1,ClCCl,-4.1
C1CCOC1,ClC(Cl)(Cl)Cl,-4.28
CC,ClC(Cl)(Cl)Cl,-1.0
CC(C)C,ClC(Cl)(Cl)Cl,-2.37
CC(C)C(C)C(C)C,ClC(Cl)Cl,-4.98
CC(C)C(C)C(C)C,ClC(Cl)(Cl)Cl,-5.09
CC(C)C(C)C(C)C,ClCCl,-4.74
CC(C)CC(C)C,ClC(Cl)Cl,-4.17
CC(C)CC(C)C,ClC(Cl)(Cl)Cl,-4.29
CC(C)CC(C)C,ClCCl,-3.96
CC(C)CCC(C)C,ClC(Cl)Cl,-4.88
CC(C)CCC(C)C,ClC(Cl)(Cl)Cl,-5.01
CC(C)CCC(C)C,ClCCl,-4.64
CC=C,ClC(Cl)(Cl)Cl,-1.84
CCC,ClC(Cl)(Cl)Cl,-1.83
CCC(=O)C,ClCCl,-5.26
CCC1CCCCC1,ClC(Cl)Cl,-5.46
CCC1CCCCC1,ClC(Cl)(Cl)Cl,-5.58
CCC1CCCCC1,ClCCl,-5.2
CCCC,ClC(Cl)(Cl)Cl,-2.67
CCCC(C)C,ClC(Cl)Cl,-3.72
CCCC(C)C,ClC(Cl)(Cl)Cl,-3.85
CCCC(C)C,ClCCl,-3.54
CCCCC,ClC(Cl)Cl,-3.23
CCCCC,ClC(Cl)(Cl)Cl,-3.32
CCCCC,ClCCl,-3.07
CCCCCC,ClC(Cl)Cl,-3.94
CCCCCC,ClC(Cl)(Cl)Cl,-4.08
CCCCCC,ClCCl,-3.75
CCCCCC,ClCCCC,-3.91
CCCCCCC,ClC(Cl)Cl,-4.64
CCCCCCC,ClC(Cl)(Cl)Cl,-4.81
CCCCCCC,ClCCl,-4.45
CCCCCCCCC,ClC(Cl)Cl,-6.04
CCCCCCCCC,ClC(Cl)(Cl)Cl,-6.2
CCCCCCCCC,ClCCl,-5.72
CCI,ClCCCC,-4.15
CCN(CC)CC,ClC(Cl)Cl,-5.61
CCN(CC)CC,ClC(Cl)(Cl)Cl,-4.82
CCOCC,ClC(Cl)(Cl)Cl,-3.52
CI,ClC(Cl)Cl,-3.78
CI,ClC(Cl)(Cl)Cl,-3.49
COC(=O)OC,ClC(Cl)(Cl)Cl,-4.27
N#N,ClC(Cl)Cl,1.14
N#N,ClC(Cl)(Cl)Cl,1.08
CCCCC(C)O,O,-4.28
CCCCCCN,O,-4.0
CCCCOCCCC,O,-0.8
CCCCC#N,O,-3.49
CC(C)C(=O)C(C)C,O,-2.56
CCCCCCCCCCO,O,-3.69
CCCCCCCCN,O,-3.73
CC(Cl)Cl,O,-0.84
CCOC(=O)c1ccccc1,O,-3.74
C=C(Cl)Cl,O,0.22
CCCOC(=O)CC,O,-2.45
Cc1ccc(cc1)C(C)C,O,-0.67
CCCOC=O,O,-2.51
CC(C)OC(=O)C,O,-2.59
CC(C)C(=O)C,O,-3.24
CCCCS,O,-0.88
Cc1cccc(c1C)C,O,-1.15
Cc1ccc(c(c1)C)C,O,-0.83
CCCC(=C)C,O,1.46
C(CBr)Br,O,-2.2
CCc1cccc2c1cccc2,O,-2.3
CC(C)CCOC(=O)C,O,-2.29
c1cc(cc(c1)Cl)N,O,-5.9
CCCC1CCCC1,O,2.13
CC(C)CCC(C)(C)C,O,2.94
CC(C)COC(=O)C,O,-2.41
COc1ccc(cc1)N,O,-7.54
CC(C)Cc1ccccc1,O,0.19
Cc1cccc2c1cccc2,O,-2.32
C(=O)N,CC(C)C1=CC=CC=C1,-4.1
CCOC(=O)C,CCCCCC=CCC=CCCCCCCCC(=O)O,-3.67
C1CCCC1,C(=CCl)Cl,-3.78
C1COCCO1,C1=CC=C(C=C1)COCC2=CC=CC=C2,-4.77
CCC(=O)C,C1=CC=C(C=C1)COCC2=CC=CC=C2,-4.09
CCO,C1=CC=C(C=C1)COCC2=CC=CC=C2,-3.38
CC1=CC=CC=C1,C1=CC=C(C=C1)COCC2=CC=CC=C2,-4.79
C[N+](=O)[O-],C1=CC=C(C=C1)COCC2=CC=CC=C2,-4.41
CCCCCCCC,C1=CC=C(C=C1)COCC2=CC=CC=C2,-4.28
CC(C)O,CC(Cl)(Cl)Cl,-4.07
COC(=O)OC,CC(Cl)(Cl)Cl,-4.63
CCN(CC)CC,CC(Cl)(Cl)Cl,-4.63
CC(=C)C=C,C(C(Br)Br)(Br)Br,-2.83
CC=C(C)C,C(C(Br)Br)(Br)Br,-2.68
C1=CC=CC=C1,C(C(Br)Br)(Br)Br,-4.27
C1CCCCC1,C(C(Br)Br)(Br)Br,-3.42
CCCCCCC,C(C(Br)Br)(Br)Br,-3.34
CCCCCC,C(C(Br)Br)(Br)Br,-2.72
CCCCC,C(C(Br)Br)(Br)Br,-2.06
O,C(C(Br)Br)(Br)Br,-1.63
CC(=C)C=C,C(C(Cl)Cl)(Cl)Cl,-3.21
CC=C(C)C,C(C(Cl)Cl)(Cl)Cl,-3.16
CCC(C)C,C(C(Cl)Cl)(Cl)Cl,-2.38
C1=CC=CC=C1,C(C(Cl)Cl)(Cl)Cl,-4.59
C1CCCCC1,C(C(Cl)Cl)(Cl)Cl,-3.76
CCCCCC,C(C(Cl)Cl)(Cl)Cl,-3.35
CCI,C(C(Cl)Cl)(Cl)Cl,-4.41
CCN(CC)CC,C(C(Cl)Cl)(Cl)Cl,-5.86
CCCCC,C(C(Cl)Cl)(Cl)Cl,-2.77
C1CC=CC=C1,C1CCC(CC1)C2CCCCC2,-4.06
C1C=CCC=C1,C1CCC(CC1)C2CCCCC2,-4.34
CCCCCC=C,C1CCC(CC1)C2CCCCC2,-4.33
CCCCCC#C,C1CCC(CC1)C2CCCCC2,-4.33
CCCCC=C,C1CCC(CC1)C2CCCCC2,-3.65
CCCCC#C,C1CCC(CC1)C2CCCCC2,-3.65
C1=CC=CC=C1,C1CCC(CC1)C2CCCCC2,-3.96
C1CCCCC1,C1CCC(CC1)C2CCCCC2,-4.09
C1CCC=CC1,C1CCC(CC1)C2CCCCC2,-4.18
CCCCCCC,C1CCC(CC1)C2CCCCC2,-4.48
CCCCCC,C1CCC(CC1)C2CCCCC2,-3.73
CCC(=O)C,CC(Cl)Cl,-4.91
CCO,CC(Cl)Cl,-3.56
CC1=CC=CC=C1,CC(Cl)Cl,-5.32
C[N+](=O)[O-],CC(Cl)Cl,-4.84
CCCCCCCC,CC(Cl)Cl,-4.66
C1COCCO1,CCOCCOCCOCC,-4.77
CC(C)C(C)C(C)C,CCOCCOCCOCC,-4.33
CC(C)CC(C)C,CCOCCOCCOCC,-3.59
CC(C)CCC(C)C,CCOCCOCCOCC,-4.23
CCC(=O)C,CCOCCOCCOCC,-4.17
CCCC(C)C,CCOCCOCCOCC,-3.21
C(=O)=O,CCOCCOCCOCC,-0.69
C1CCCCC1,CCOCCOCCOCC,-3.81
CCO,CCOCCOCCOCC,-4.21
CCC1CCCCC1,CCOCCOCCOCC,-4.82
CCCCCCC,CCOCCOCCOCC,-4.04
CCCCCC,CCOCCOCCOCC,-3.42
CC1=CC=CC=C1,CCOCCOCCOCC,-4.96
C[N+](=O)[O-],CCOCCOCCOCC,-4.91
CCCCCCCCC,CCOCCOCCOCC,-5.25
CCCCCCCC,CCOCCOCCOCC,-4.65
CCCCC,CCOCCOCCOCC,-2.79
CCCC,COCCOCCOC,-1.89
C(=O)=O,COCCOCCOC,-0.84
CC,COCCOCCOC,-0.44
S,COCCOCCOC,-1.96
C,COCCOCCOC,0.5
CCC,COCCOCCOC,-1.24
O=S=O,COCCOCCOC,-4.02
CC(C)C(C)C(C)C,CCCCOCCCC,-4.88
CC(C)CC(C)C,CCCCOCCCC,-4.13
CC(C)CCC(C)C,CCCCOCCCC,-4.81
CCCC(C)C,CCCCOCCCC,-3.7
CCC1CCCCC1,CCCCOCCCC,-5.24
CCCCCCCCC,CCCCOCCCC,-5.95
C=CC=C,CCOCC,-2.72
CC(C)C(C)C(C)C,CCOCC,-4.96
CC(C)CC(C)C,CCOCC,-4.19
CC(C)CCC(C)C,CCOCC,-4.91
CCCC(C)C,CCOCC,-3.78
C=C,CCOCC,-0.97
CCC1CCCCC1,CCOCC,-5.33
CCCCCCC,CCOCC,-4.66
CCCCCC,CCOCC,-3.99
[N]=O,CCOCC,0.34
CCCCCCCCC,CCOCC,-5.97
CCCCC,CCOCC,-3.3
C1CC=CC=C1,C1CCC2=CC=CC=C2C1,-4.31
C1C=CCC=C1,C1CCC2=CC=CC=C2C1,-4.58
CCCCCC=C,C1CCC2=CC=CC=C2C1,-4.37
CCCCCC#C,C1CCC2=CC=CC=C2C1,-4.66
CCCCC=C,C1CCC2=CC=CC=C2C1,-3.69
CCCCC#C,C1CCC2=CC=CC=C2C1,-3.99
C1=CC=CC=C1,C1CCC2=CC=CC=C2C1,-4.33
C1CCCCC1,C1CCC2=CC=CC=C2C1,-4.1
C1CCC=CC1,C1CCC2=CC=CC=C2C1,-4.28
CCCCCCC,C1CCC2=CC=CC=C2C1,-4.37
CCCCCC,C1CCC2=CC=CC=C2C1,-3.65
CCCCO,C(C(CO)O)O,-4.56
CCCO,C(C(CO)O)O,-4.37
CCO,C(C(CO)O)O,-4.32
CO,C(C(CO)O)O,-4.18
CCCCCC=C,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.78
CCCCC=C,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.18
C1=CC=CC=C1,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.9
C1CCCCC1,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.6
CCCCCCC,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.79
CCCCCC,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.13
CC1=CC=CC=C1,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-4.55
CC1CCCCC1,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-3.99
CCCCCCCC,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-4.43
CCCCC,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-2.47
CCCCCC=C,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-3.98
CCCCC=C,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-3.37
CCCCCCC=C,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-4.62
CCCC=C,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-2.7
C1=CC=CC=C1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-4.23
C1CCCCC1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-3.73
CCC1=CC=CC=C1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-5.38
CCC1CCCCC1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-4.8
CCCCCCC,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-3.88
CCCCCC,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-3.24
CC1=CC=CC=C1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-4.82
CC1CCCCC1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-4.11
CCCCCCCC,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-4.5
CCCCC,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-2.59
CCCCO,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.61
CCCCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.53
CCCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-2.96
CCCCCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.11
CCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-2.33
CCCO,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.09
CCC(C)O,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.35
CCC(=O)C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.1
CC(C)CO,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.88
CC(C)O,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.75
CC(=O)C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.53
CCOC(=O)C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.94
CC(=O)OC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.48
C1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.06
C1CCCCC1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.24
CCCCCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-5.13
C(Cl)Cl,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.51
CCO,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.54
CCC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-5.23
CCC1CCCCC1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.24
CCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.35
CCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-2.73
CO,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.26
CC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.68
CC1CCCCC1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.59
CCCCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.53
CCCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.95
CCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-2.11
C(Cl)(Cl)(Cl)Cl,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-3.77
C(Cl)(Cl)Cl,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-4.1
CCC(C)(C)C,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-2.76
CCC(C)C,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-2.36
CCCC(C)C,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-3.02
C1=CC=CC=C1,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-3.98
CCO,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-3.26
CCCCCC,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-3.23
CCCCC,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-2.55
C(Cl)(Cl)(Cl)Cl,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,-3.85
CC(C)(C)Cl,CCC(CO)O,-2.76
O,C(CBr)Br,-1.98
C(=O)=O,COCCOC,-0.86
C1=CC=CC=C1,C(CN)N,-3.63
CCCCCC,C(CN)N,-1.85
[HH],C(CN)N,2.15
CC(C)C1=CC=CC=C1,C(CO)O,-3.54
CCCC=CC,C(CO)O,-1.25
C1CCC2=CC=CC=C2C1,C(CO)O,-4.97
CC1=CC=CC=C1C,C(CO)O,-3.65
CC1=CC(=CC(=C1)C)C,C(CO)O,-3.76
C=CC=C,C(CO)O,-1.35
CC1=CC(=CC=C1)C,C(CO)O,-3.42
CC1=CC=C(C=C1)C,C(CO)O,-3.4
C1COCCO1,C(CO)O,-4.29
CCCCCC=C,C(CO)O,-1.45
CCCCC=C,C(CO)O,-1.11
CCCCCCC=C,C(CO)O,-1.81
CC=C,C(CO)O,-0.45
CC#C,C(CO)O,-1.22
CC(C)CC(C)(C)C,C(CO)O,-1.05
CC(=C)C(=C)C,C(CO)O,-1.73
CC(=C)CC(C)(C)C,C(CO)O,-1.42
CCC(=O)C,C(CO)O,-3.45
CC(C)(C)Cl,C(CO)O,-1.8
CC(=C)C=C,C(CO)O,-1.12
CC=C(C)C,C(CO)O,-0.76
CC(C)C,C(CO)O,-0.19
C1=CC=CC=C1,C(CO)O,-2.76
C1=CC=C(C=C1)Br,C(CO)O,-4.42
CCCC,C(CO)O,-0.29
CCCCC1CCCCC1,C(CO)O,-2.38
C(=O)=O,C(CO)O,-0.17
C1=CC=C(C=C1)Cl,C(CO)O,-3.88
C1CCCCC1,C(CO)O,-1.5
C1CCC=CC1,C(CO)O,-2.0
CCCCCCCCCC,C(CO)O,-2.19
CC,C(CO)O,0.21
CCO,C(CO)O,-4.71
C=C,C(CO)O,0.5
CCC1=CC=CC=C1,C(CO)O,-3.36
CCC1CCCCC1,C(CO)O,-2.11
C1=CC=C(C=C1)F,C(CO)O,-2.91
CCCCCCC,C(CO)O,-1.22
[HH],C(CO)O,2.38
S,C(CO)O,-1.17
C1=CC=C(C=C1)I,C(CO)O,-5.28
C,C(CO)O,1.56
CC1=CC=CC=C1,C(CO)O,-3.02
CC1CCCCC1,C(CO)O,-1.58
C[N+](=O)[O-],C(CO)O,-4.07
CCCCCCCCC,C(CO)O,-2.03
CCCCC,C(CO)O,-0.34
CCCC1=CC=CC=C1,C(CO)O,-3.65
O=S=O,C(CO)O,-2.88
CC1=CC=CC=C1C,CC(CO)O,-4.31
CC1=CC(=CC=C1)C,CC(CO)O,-4.13
CC1=CC=C(C=C1)C,CC(CO)O,-4.14
CC(C)(C)Cl,CC(CO)O,-2.29
C1=CC=CC=C1,CC(CO)O,-3.21
C1=CC=C(C=C1)Cl,CC(CO)O,-4.36
CCC1=CC=CC=C1,CC(CO)O,-4.1
C1=CC=C(C=C1)F,CC(CO)O,-3.53
CCCCCCC,CC(CO)O,-2.33
CCCCCC,CC(CO)O,-1.94
CC1=CC=CC=C1,CC(CO)O,-3.58
CCCCCCCC,CC(CO)O,-2.84
CC(C)(C)Cl,CC(CCO)O,-2.14
C1COCCO1,CN1CCN(C1=O)C,-4.62
CCCCO,CN1CCN(C1=O)C,-6.08
CCCCC=C,CN1CCN(C1=O)C,-2.83
CCCO,CN1CCN(C1=O)C,-5.51
CCC(=O)C,CN1CCN(C1=O)C,-4.15
CC(C)CO,CN1CCN(C1=O)C,-5.9
CC(C)O,CN1CCN(C1=O)C,-5.1
CC(=O)C,CN1CCN(C1=O)C,-3.61
CC(C)CC(=O)C,CN1CCN(C1=O)C,-4.91
CCOC(=O)C,CN1CCN(C1=O)C,-3.98
CC(=O)OC,CN1CCN(C1=O)C,-3.55
C1CCCCC1,CN1CCN(C1=O)C,-3.07
C1CCCC1,CN1CCN(C1=O)C,-2.56
CCO,CN1CCN(C1=O)C,-4.92
CCCCCCC,CN1CCN(C1=O)C,-3.1
CCCCCC,CN1CCN(C1=O)C,-2.51
CO,CN1CCN(C1=O)C,-4.67
CCCCC,CN1CCN(C1=O)C,-1.88
[HH],C(CN)CN,2.05
C1=CC=CC=C1,C(CO)CO,-3.12
C1CCCCC1,C(CO)CO,-2.19
CCC1=CC=CC=C1,C(CO)CO,-3.91
CCC1CCCCC1,C(CO)CO,-2.9
CCCCCCC,C(CO)CO,-2.09
CCCCCC,C(CO)CO,-1.54
CC1=CC=CC=C1,C(CO)CO,-3.52
CC1CCCCC1,C(CO)CO,-2.39
CCCCCCCC,C(CO)CO,-2.59
C1=CC=CC=C1,C(CCO)CO,-3.36
C1CCCCC1,C(CCO)CO,-2.53
CCC1=CC=CC=C1,C(CCO)CO,-4.2
CCC1CCCCC1,C(CCO)CO,-3.26
CCCCCCC,C(CCO)CO,-2.45
CCCCCC,C(CCO)CO,-1.88
CC1=CC=CC=C1,C(CCO)CO,-3.79
CC1CCCCC1,C(CCO)CO,-2.77
CCCCCCCC,C(CCO)CO,-2.87
CCCCCl,C1COCCO1,-4.4
CCC(C)Cl,C1COCCO1,-4.08
CCI,C1COCCO1,-4.21
C1=CC=CC=C1,C(CCO)CCO,-3.33
C1CCCCC1,C(CCO)CCO,-2.61
CCC1=CC=CC=C1,C(CCO)CCO,-4.4
CCC1CCCCC1,C(CCO)CCO,-3.47
CCCCCCC,C(CCO)CCO,-2.53
CCCCCC,C(CCO)CCO,-2.03
CC1=CC=CC=C1,C(CCO)CCO,-3.84
CC1CCCCC1,C(CCO)CCO,-2.87
CCCCCCCC,C(CCO)CCO,-3.06
C(CCl)Cl,C1=CC=C2C(=C1)C=CC=C2Br,-4.18
C1C=CC=C1,C1=CC=C2C(=C1)C=CC=C2Br,-2.84
CCCCl,C1=CC=C2C(=C1)C=CC=C2Br,-3.29
CC(C)OC(C)C,C1=CC=C2C(=C1)C=CC=C2Br,-3.49
CC(C)(C)Cl,C1=CC=C2C(=C1)C=CC=C2Br,-3.15
CC(=C)C=C,C1=CC=C2C(=C1)C=CC=C2Br,-2.82
CC(=O)C,C1=CC=C2C(=C1)C=CC=C2Br,-3.32
CCOC(=O)C,C1=CC=C2C(=C1)C=CC=C2Br,-3.95
CC#N,C1=CC=C2C(=C1)C=CC=C2Br,-3.45
C1=CC=CC=C1,C1=CC=C2C(=C1)C=CC=C2Br,-4.1
CCBr,C1=CC=C2C(=C1)C=CC=C2Br,-3.23
C1CCCCC1,C1=CC=C2C(=C1)C=CC=C2Br,-3.66
CCCCCC,C1=CC=C2C(=C1)C=CC=C2Br,-3.07
CCI,C1=CC=C2C(=C1)C=CC=C2Br,-3.97
CI,C1=CC=C2C(=C1)C=CC=C2Br,-3.3
C(Cl)(Cl)(Cl)Cl,C1=CC=C2C(=C1)C=CC=C2Br,-3.92
C(Cl)(Cl)Cl,C1=CC=C2C(=C1)C=CC=C2Br,-3.79
CCCCCl,CCCBr,-4.49
CCI,CCCBr,-4.31
C1COCCO1,CCCCN,-4.93
CC(C)CCC(C)C,CCCCO,-4.1
CCCCC(=O)CC,CCCCO,-5.8
C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CCCCO,-1.29
CCCCCCCCC,CCCCO,-5.09
O,CCCCO,-4.5
CCCCOCC,CC(C)CCl,-4.73
CC(C)(C)OC,CC(C)CCl,-3.89
CCCCCC,CC(C)CCl,-3.94
C1CCOCC1,CC(C)CCl,-4.65
C1CCOC1,CC(C)CCl,-4.2
